OBJECTID,Join_Count,TARGET_FID,LHD_Determination,Latitude,Longitude,See In Google Earth,Fatality,NumberOfFatalities,Beta_Source_Layer,URL,River/Stream,SARPID,Original Source,SourceID,SourceFile,MERGE_SRC,Date Rechecked,Rechecked by,SiteId,SiteUuid,WaterSourceUuids,PODorPOUSite,SiteNativeId,ID,LHD_Color,Day of Evaluation,Evaluation Comments,Evaluator's Name,Dam_Name,State Name,State Abbreviation,State FIPS Code,County Name,County FIPS Code,FIPS Code,2023 Total County Population,City,Weir_Length,LHD_SiteID,LinkNo,Reach_ID,Qmin,Qmax,LHD_Match_Dist_Meters
5833,1,5833,2,43.66482434,-116.8626311,"https://earth.google.com/web/@43.66482434,-116.86263114,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 16:59,Unable to tell from satellite imagery,Joey Michelotti,C9,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5834,1,5834,1,43.65777573,-116.8141435,"https://earth.google.com/web/@43.65777573,-116.81414354,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/23/25 21:55,Low Head Dam,Wendy Williams,C10,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5835,1,5835,2,43.65761626,-116.814121,"https://earth.google.com/web/@43.65761626,-116.81412104,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/23/25 21:55,Uncertain,Wendy Williams,C11,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5836,1,5836,1,43.64174601,-116.81485,"https://earth.google.com/web/@43.64174601,-116.81484996,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:29,Low Head Dam,Wendy Williams,C12,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5837,1,5837,1,43.64194274,-116.8152077,"https://earth.google.com/web/@43.64194274,-116.81520768,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:29,Low Head Dam,Wendy Williams,C13,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5838,1,5838,1,43.62066835,-116.7886083,"https://earth.google.com/web/@43.62066835,-116.78860834,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:28,Low Head Dam,Wendy Williams,C14,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5839,1,5839,1,43.61804747,-116.7772253,"https://earth.google.com/web/@43.61804747,-116.77722534,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:20,Low Head Dam,Wendy Williams,C15,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5840,1,5840,1,43.5965484,-116.7517184,"https://earth.google.com/web/@43.5965484,-116.75171838,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:26,Low Head Dam,Wendy Williams,C16,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5841,1,5841,1,43.60600962,-116.7663236,"https://earth.google.com/web/@43.60600962,-116.76632355,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:21,Low Head Dam,Wendy Williams,C17,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5842,1,5842,2,43.58085157,-116.741367,"https://earth.google.com/web/@43.58085157,-116.74136699,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/23/25 22:03,Uncertain,Wendy Williams,C18,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5843,1,5843,1,43.62286964,-116.8685646,"https://earth.google.com/web/@43.62286964,-116.86856456,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/23/25 22:01,Low Head Dam,Wendy Williams,C19,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5844,1,5844,1,43.55503661,-116.7719215,"https://earth.google.com/web/@43.55503661,-116.77192148,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:48,LHD,Joey Michelotti,C22,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5845,1,5845,2,43.53908329,-116.7562169,"https://earth.google.com/web/@43.53908329,-116.75621688,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 16:39,Unable to tell from satellite imagery,Joey Michelotti,C23,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5846,1,5846,1,43.62491639,-116.8991362,"https://earth.google.com/web/@43.62491639,-116.89913623,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/23/25 21:57,Low Head Dam,Wendy Williams,C36,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5847,1,5847,1,43.64444127,-116.8855902,"https://earth.google.com/web/@43.64444127,-116.88559021,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:57,LHD,Joey Michelotti,C41,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5848,1,5848,1,43.64435519,-116.865973,"https://earth.google.com/web/@43.64435519,-116.86597303,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:24,Low Head Dam,Wendy Williams,C43,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5849,1,5849,1,43.64894451,-116.8474354,"https://earth.google.com/web/@43.64894451,-116.84743539,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:23,Low Head Dam,Wendy Williams,C44,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5850,1,5850,2,43.44150055,-116.5455305,"https://earth.google.com/web/@43.44150055,-116.54553048,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:03,Unable to tell from satellite imagery,Joey Michelotti,C49,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5851,1,5851,1,43.63700074,-116.7014732,"https://earth.google.com/web/@43.63700074,-116.7014732,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:52,LHD,Joey Michelotti,C51,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5852,1,5852,1,43.61814167,-116.6833296,"https://earth.google.com/web/@43.61814167,-116.68332958,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:51,LHD,Joey Michelotti,C52,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5853,1,5853,1,43.58271374,-116.6199443,"https://earth.google.com/web/@43.58271374,-116.61994429,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:37,LHD,Joey Michelotti,C54,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5854,1,5854,1,43.63342693,-116.5127437,"https://earth.google.com/web/@43.63342693,-116.51274369,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:29,LHD,Joey Michelotti,C57,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5855,1,5855,1,43.58442444,-116.5604367,"https://earth.google.com/web/@43.58442444,-116.56043666,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:12,Low Head Dam,Wendy Williams,C59,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5856,1,5856,1,43.634456,-116.5756476,"https://earth.google.com/web/@43.634456,-116.57564758,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/3/25 20:15,Low Head Dam,Wendy Williams,C60,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5857,1,5857,1,43.67211085,-116.6257914,"https://earth.google.com/web/@43.67211085,-116.62579137,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/23/25 21:49,Low Head Dam,Wendy Williams,C61,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5858,1,5858,2,43.43942782,-116.5629729,"https://earth.google.com/web/@43.43942782,-116.56297286,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:04,Unable to tell from satellite imagery,Joey Michelotti,C66,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5859,1,5859,1,43.54542792,-116.7451608,"https://earth.google.com/web/@43.54542792,-116.7451608,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:40,LHD,Joey Michelotti,C71,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5860,1,5860,2,43.55091164,-116.7492833,"https://earth.google.com/web/@43.55091164,-116.74928334,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 16:42,Unable to tell from satellite imagery,Joey Michelotti,C72,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5861,1,5861,1,43.56023406,-116.7481239,"https://earth.google.com/web/@43.56023406,-116.74812385,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:49,LHD,SARP,C73,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5862,1,5862,2,43.61036966,-116.8054779,"https://earth.google.com/web/@43.61036966,-116.80547788,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 16:53,Unable to tell from satellite imagery,Joey Michelotti,C81,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5863,1,5863,1,43.61773463,-116.8203985,"https://earth.google.com/web/@43.61773463,-116.82039846,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 16:55,LHD,Joey Michelotti,C82,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5864,1,5864,2,43.63448963,-116.8766997,"https://earth.google.com/web/@43.63448963,-116.87669969,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 16:56,Unable to tell from satellite imagery,Joey Michelotti,C83,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5865,1,5865,1,43.68553335,-117.0013744,"https://earth.google.com/web/@43.68553335,-117.00137444,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/7/25 17:02,LHD,Joey Michelotti,C84,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5866,1,5866,2,43.51351759,-116.6230185,"https://earth.google.com/web/@43.51351759,-116.62301849,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:48,Unable to tell from satellite imagery,Joey Michelotti,C88,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5867,1,5867,2,43.50561282,-116.6130925,"https://earth.google.com/web/@43.50561282,-116.61309253,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:45,,Joey Michelotti,C89,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5868,1,5868,1,43.52777653,-116.4787644,"https://earth.google.com/web/@43.52777653,-116.47876444,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 19:06,LHD,Joey Michelotti,C109,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5869,1,5869,1,43.5094857,-116.5255772,"https://earth.google.com/web/@43.5094857,-116.52557723,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 18:23,LHD,Joey Michelotti,C116,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5870,1,5870,2,43.51946635,-116.4819348,"https://earth.google.com/web/@43.51946635,-116.48193479,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:21,Unable to tell from satellite imagery,Joey Michelotti,C119,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5871,1,5871,1,43.52043008,-116.4737416,"https://earth.google.com/web/@43.52043008,-116.47374161,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 18:19,LHD,Joey Michelotti,C120,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5872,1,5872,2,43.38122572,-116.5244225,"https://earth.google.com/web/@43.38122572,-116.5244225,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/5/25 21:15,Unable to tell from satellite imagery,Joey Michelotti,C122,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5873,1,5873,1,43.3753067,-116.5244547,"https://earth.google.com/web/@43.3753067,-116.52445469,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/5/25 21:06,LHD,Joey Michelotti,C124,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5874,1,5874,1,43.40463813,-116.5299014,"https://earth.google.com/web/@43.40463813,-116.52990136,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/5/25 21:16,LHD,Joey Michelotti,C145,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5875,1,5875,1,43.40023311,-116.5331067,"https://earth.google.com/web/@43.40023311,-116.53310673,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/5/25 21:12,LHD,Joey Michelotti,C146,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5876,1,5876,2,43.41520918,-116.5137463,"https://earth.google.com/web/@43.41520918,-116.51374628,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 17:57,Unable to tell from satellite imagery,Joey Michelotti,C148,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5877,1,5877,1,43.50207425,-116.4773607,"https://earth.google.com/web/@43.50207425,-116.47736068,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 18:17,LHD,Joey Michelotti,C163,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5878,1,5878,1,43.53899873,-116.4738559,"https://earth.google.com/web/@43.53899873,-116.47385586,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 19:08,LHD,Joey Michelotti,C151,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5879,1,5879,1,43.47403144,-116.5056194,"https://earth.google.com/web/@43.47403144,-116.50561935,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/6/25 18:08,LHD,Joey Michelotti,C173,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5880,1,5880,2,43.47419946,-116.5034536,"https://earth.google.com/web/@43.47419946,-116.50345362,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/6/25 18:11,Unable to tell from satellite imagery,Joey Michelotti,C178,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5881,1,5881,2,43.71619592,-116.5692302,"https://earth.google.com/web/@43.71619592,-116.56923019,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/23/25 21:46,Uncertain,Wendy Williams,C188,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5882,1,5882,2,43.78686811,-116.8577836,"https://earth.google.com/web/@43.78686811,-116.85778361,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:11,Unable to tell from satellite imagery,Joey Michelotti,C190,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5883,1,5883,2,43.78531868,-116.8577482,"https://earth.google.com/web/@43.78531868,-116.85774818,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:11,Unable to tell from satellite imagery,Joey Michelotti,C192,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5884,1,5884,2,43.7780336,-116.868627,"https://earth.google.com/web/@43.7780336,-116.86862696,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:08,Unable to tell from satellite imagery,Joey Michelotti,C195,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5885,1,5885,2,43.78529853,-116.8658948,"https://earth.google.com/web/@43.78529853,-116.86589477,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:15,Unable to tell from satellite imagery,Joey Michelotti,C197,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5886,1,5886,2,43.78530183,-116.8650253,"https://earth.google.com/web/@43.78530183,-116.86502527,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:15,Unable to tell from satellite imagery,Joey Michelotti,C198,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5887,1,5887,2,43.7853099,-116.8634317,"https://earth.google.com/web/@43.7853099,-116.86343171,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:14,Unable to tell from satellite imagery,Joey Michelotti,C199,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5888,1,5888,2,43.78530909,-116.8617138,"https://earth.google.com/web/@43.78530909,-116.86171376,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:13,Unable to tell from satellite imagery,Joey Michelotti,C200,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5889,1,5889,2,43.78531447,-116.8609266,"https://earth.google.com/web/@43.78531447,-116.86092661,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:13,Unable to tell from satellite imagery,Joey Michelotti,C201,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5890,1,5890,2,43.78532222,-116.8600087,"https://earth.google.com/web/@43.78532222,-116.8600087,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:13,Unable to tell from satellite imagery,Joey Michelotti,C202,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5891,1,5891,2,43.78531576,-116.8593593,"https://earth.google.com/web/@43.78531576,-116.85935927,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/7/25 17:13,Unable to tell from satellite imagery,Joey Michelotti,C203,Idaho,ID,16,Canyon County,27,16027,252670,,,,,,,,
5892,1,5892,2,42.19599706,-111.7836228,"https://earth.google.com/web/@42.19599706,-111.78362278,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/4/25 14:48,Can't tell from satellite imagery,Joey Michelotti,3,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5893,1,5893,2,42.1303915,-111.765473,"https://earth.google.com/web/@42.1303915,-111.765473,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/1/25 19:11,Can't tell from satellite imagery,Joey Michelotti,11,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5894,1,5894,2,42.06188089,-111.7740541,"https://earth.google.com/web/@42.06188089,-111.77405407,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/1/25 18:45,Can't tell from arial imagery,Joey Michelotti,12,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5895,1,5895,2,42.14309114,-111.9916502,"https://earth.google.com/web/@42.14309114,-111.99165018,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/1/25 19:23,Can't tell from satellite imagery,Joey Michelotti,13,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5896,1,5896,2,42.23956856,-111.7154303,"https://earth.google.com/web/@42.23956856,-111.71543027,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/4/25 15:28,Can't tell from satellite imagery,Joey Michelotti,21,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5897,1,5897,2,42.26352847,-111.6627007,"https://earth.google.com/web/@42.26352847,-111.66270065,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,8/4/25 15:33,Can't tell from satellite imagery,Joey Michelotti,22,Idaho,ID,16,Franklin County,41,16041,14868,,,,,,,,
5898,1,5898,1,42.70736695,-114.7908563,"https://earth.google.com/web/@42.70736695,-114.79085627,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/11/25 18:11,Low Head Dam,Wendy Williams,Gooding1,Idaho,ID,16,Gooding County,47,16047,15754,,,,,,,,
5899,1,5899,1,42.95439492,-114.9776457,"https://earth.google.com/web/@42.95439492,-114.97764572,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/5/25 17:28,LHD,Joey Michelotti,Gooding27,Idaho,ID,16,Gooding County,47,16047,15754,,,,,,,,
5900,1,5900,1,42.86886599,-114.8416096,"https://earth.google.com/web/@42.86886599,-114.84160956,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,8/4/25 20:54,LHD,Joey Michelotti,Gooding30,Idaho,ID,16,Gooding County,47,16047,15754,,,,,,,,
5901,1,5901,2,43.64491474,-111.7424589,"https://earth.google.com/web/@43.64491474,-111.74245888,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/18/25 16:28,Unclear,Wendy Williams,2,Idaho,ID,16,Jefferson County,51,16051,33319,,,,,,,,
5902,1,5902,2,43.6557136,-111.776477,"https://earth.google.com/web/@43.6557136,-111.77647697,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/18/25 16:23,Unclear,Wendy Williams,3,Idaho,ID,16,Jefferson County,51,16051,33319,,,,,,,,
5903,1,5903,2,43.68891058,-111.8475286,"https://earth.google.com/web/@43.68891058,-111.84752857,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Yellow,7/16/25 21:48,Unclear,Wendy Williams,6,Idaho,ID,16,Jefferson County,51,16051,33319,,,,,,,,
5904,1,5904,1,43.68916656,-111.8660587,"https://earth.google.com/web/@43.68916656,-111.86605867,1100a,0d,35d",,,RAW_States_Merged_Cln_DUP_FREE_EF,,,,,,2022-05-23_ID_Statewide_Raw.kmz,,,,,,,,,,Green,7/16/25 21:42,Low Head Dam,Wendy Williams,7,Idaho,ID,16,Jefferson County,51,16051,33319,,,,,,,,
